Unnamed: 0,recipe,ingredient,quantity,unit
62414,Cordon bleu met krieltjes,pondje kriel,200.0,g
62415,Cordon bleu met krieltjes,knoflook,16.0,g
62416,Cordon bleu met krieltjes,rozemarijn,15.0,g
62417,Cordon bleu met krieltjes,olijfolie,33.0,g
62418,Cordon bleu met krieltjes,rucola,150.0,g
62419,Cordon bleu met krieltjes,tomaten,140.0,g
62420,Cordon bleu met krieltjes,balsamicoazijn,750.0,g
62478,Magere varkensfricassee,basmatirijst,250.0,g
62479,Magere varkensfricassee,olijfolie,8.0,g
62480,Magere varkensfricassee,sjalot,40.0,g
62481,Magere varkensfricassee,knoflook,16.0,g
62482,Magere varkensfricassee,varkensfiletlapjes à la minute,300.0,g
62483,Magere varkensfricassee,kastanjechampignons,400.0,g
62484,Magere varkensfricassee,crème fraîche light,50.0,g
62485,Magere varkensfricassee,tuinerwten extra fijn,300.0,g
62486,Magere varkensfricassee,basilicum,250.0,g
62493,Magere runderspiesen,biefstuk,250.0,g
62494,Magere runderspiesen,olijfolie,16.0,g
62495,Magere runderspiesen,sambal oelek,8.0,g
62496,Magere runderspiesen,gedroogde abrikozen,480.0,g
62497,Magere runderspiesen,couscous,300.0,g
62498,Magere runderspiesen,tuinerwten extra fijn,150.0,g
62499,Magere runderspiesen,gemalen komijn (djinten),4.0,g
62500,Magere runderspiesen,citroen,65.0,g
62501,Magere runderspiesen,bosui,250.0,g
62502,Magere runderspiesen,sperziebonen,500.0,g
62580,Pasta met knolselderij,knolselderij,1000.0,g
62581,Pasta met knolselderij,halfvolle melk,150.0,g
62582,Pasta met knolselderij,gedroogde laurierblaadjes,5.0,g
62583,Pasta met knolselderij,traditionele olijfolie,48.0,g
62584,Pasta met knolselderij,volkorenspaghetti,300.0,g
62585,Pasta met knolselderij,kastanjechampignon,500.0,g
62586,Pasta met knolselderij,vegetarische spekreepjes,300.0,g
62587,Pasta met knolselderij,verse platte peterselie,20.0,g
62686,Quinoasalade met goudbruine tofu,tofu,375.0,g
62687,Quinoasalade met goudbruine tofu,gemalen piment,2.0,g
62688,Quinoasalade met goudbruine tofu,paprikapoeder,2.0,g
62689,Quinoasalade met goudbruine tofu,quinoa,300.0,g
62690,Quinoasalade met goudbruine tofu,rode peper,20.0,g
62691,Quinoasalade met goudbruine tofu,salade-uitje,160.0,g
62692,Quinoasalade met goudbruine tofu,rode paprika,250.0,g
62693,Quinoasalade met goudbruine tofu,gedroogde abrikozen,100.0,g
62694,Quinoasalade met goudbruine tofu,limoen,120.0,g
62695,Quinoasalade met goudbruine tofu,verse spinazie,100.0,g
62696,Quinoasalade met goudbruine tofu,verse koriander,15.0,g
62697,Quinoasalade met goudbruine tofu,verse munt,15.0,g
62698,Quinoasalade met goudbruine tofu,traditionele olijfolie,12.0,g
62699,Quinoasalade met goudbruine tofu,ongebrande walnoten,60.0,g
62700,Quinoasalade met goudbruine tofu,olijfolie extra vierge,16.0,g
62701,Quinoasalade met goudbruine tofu,avocado,250.0,g
62702,Quinoasalade met goudbruine tofu,witte kaas,50.0,g
62703,Quinoasalade met goudbruine tofu,tuinkers,20.0,g
62704,Quinoasalade met goudbruine tofu,magere yoghurt,48.0,g
62705,Geblakerde kip san fran-quinoasalade,quinoa,300.0,g
62706,Geblakerde kip san fran-quinoasalade,verse munt,10.0,g
62707,Geblakerde kip san fran-quinoasalade,rode peper,20.0,g
62708,Geblakerde kip san fran-quinoasalade,verse bladspinazie,100.0,g
62709,Geblakerde kip san fran-quinoasalade,salade-uitje,160.0,g
62710,Geblakerde kip san fran-quinoasalade,verse koriander,10.0,g
62711,Geblakerde kip san fran-quinoasalade,kipfilet,400.0,g
62712,Geblakerde kip san fran-quinoasalade,gemalen piment,2.0,g
62713,Geblakerde kip san fran-quinoasalade,paprikapoeder,2.0,g
62714,Geblakerde kip san fran-quinoasalade,traditionele olijfolie,12.0,g
62715,Geblakerde kip san fran-quinoasalade,gele paprika,500.0,g
62716,Geblakerde kip san fran-quinoasalade,verse mango,130.0,g
62717,Geblakerde kip san fran-quinoasalade,limoen,120.0,g
62718,Geblakerde kip san fran-quinoasalade,extra vierge olijfolie,27.6,g
62719,Geblakerde kip san fran-quinoasalade,eetrijpe avocado,180.0,g
62720,Geblakerde kip san fran-quinoasalade,witte kaas,50.0,g
62721,Geblakerde kip san fran-quinoasalade,tuinkers,20.0,g
62722,Geblakerde kip san fran-quinoasalade,magere yoghurt,48.0,g
62785,"Risotto met knolselderij, wortel en salie",knolselderij,400.0,g
62786,"Risotto met knolselderij, wortel en salie",verse bospeen,300.0,g
62787,"Risotto met knolselderij, wortel en salie",citroen,65.0,g
62788,"Risotto met knolselderij, wortel en salie",vers salieblaadje,15.0,g
62789,"Risotto met knolselderij, wortel en salie",diepvries tuinerwten,150.0,g
62790,"Risotto met knolselderij, wortel en salie",knoflook,16.0,g
62791,"Risotto met knolselderij, wortel en salie",traditionele olijfolie,72.0,g
62792,"Risotto met knolselderij, wortel en salie",risottorijst,300.0,g
62793,"Risotto met knolselderij, wortel en salie",hete groentebouillon van tablet,1000.0,g
62794,"Risotto met knolselderij, wortel en salie",geraspte jong belegen kaas,50.0,g
62795,"Risotto met knolselderij, wortel en salie",ongezouten roomboter,15.0,g
62855,Preitaart met rauwe ham,gesneden prei,800.0,g
62856,Preitaart met rauwe ham,deeg voor hartige taart,270.0,g
62857,Preitaart met rauwe ham,coburgerham,150.0,g
62858,Preitaart met rauwe ham,gedroogde tijm,2.0,g
62859,Preitaart met rauwe ham,middelgroot ei,300.0,g
62860,Preitaart met rauwe ham,parmezaanse kaas,100.0,g
62861,Preitaart met rauwe ham,ricotta,250.0,g
62862,Preitaart met rauwe ham,rucola,75.0,g
62896,Quiche met vijgen en walnoten,verse pompoen,1000.0,g
62897,Quiche met vijgen en walnoten,roomboter bladerdeeg,270.0,g
62898,Quiche met vijgen en walnoten,ongebrande walnoten,60.0,g
62899,Quiche met vijgen en walnoten,verse vijg,200.0,g
62900,Quiche met vijgen en walnoten,middelgroot ei,180.0,g
62901,Quiche met vijgen en walnoten,verse slagroom,125.0,g
62902,Quiche met vijgen en walnoten,Kaas,185.0,g
63183,Groentestoof met parelcouscous,aubergine,150.0,g
63184,Groentestoof met parelcouscous,sjalot,80.0,g
63185,Groentestoof met parelcouscous,courgette,300.0,g
63186,Groentestoof met parelcouscous,traditionele olijfolie,48.0,g
63187,Groentestoof met parelcouscous,kaneelstokje,5.0,g
63188,Groentestoof met parelcouscous,gemalen komijn,4.0,g
63189,Groentestoof met parelcouscous,tomato frito,350.0,g
63190,Groentestoof met parelcouscous,kraanwater,150.0,g
63191,Groentestoof met parelcouscous,dadels zonder pit,200.0,g
63192,Groentestoof met parelcouscous,cherrytomaten,250.0,g
63193,Groentestoof met parelcouscous,kikkererwten in blik,400.0,g
63194,Groentestoof met parelcouscous,parel couscous,200.0,g
63195,Groentestoof met parelcouscous,ongebrande amandelen,50.0,g
63249,Chocolade-kardemomcake,kardemompeulen,36.0,g
63250,Chocolade-kardemomcake,ongezouten roomboter,275.0,g
63251,Chocolade-kardemomcake,lichtbruine basterdsuiker,225.0,g
63252,Chocolade-kardemomcake,middelgroot ei,180.0,g
63253,Chocolade-kardemomcake,ongebrande hazelnoten,125.0,g
63254,Chocolade-kardemomcake,zelfrijzend bakmeel,300.0,g
63255,Chocolade-kardemomcake,cacaopoeder,1000.0,g
63256,Chocolade-kardemomcake,halfvolle melk,150.0,g
63257,Chocolade-kardemomcake,pure chocolade 70%,250.0,g
63258,Chocolade-kardemomcake,ongezouten pistachenoten,25.0,g
63567,Intense notentaart,ongebrande hazelnoten,95.0,g
63568,Intense notentaart,ongebrande amandelen,100.0,g
63569,Intense notentaart,ongebrande walnoten,60.0,g
63570,Intense notentaart,middelgroot ei,300.0,g
63571,Intense notentaart,ongezouten roomboter,250.0,g
63572,Intense notentaart,rietsuiker,200.0,g
63573,Intense notentaart,gedroogde cranberry's,50.0,g
63574,Intense notentaart,amaretto,23.0,g
63575,Intense notentaart,gemalen kaneel,2.0,g
63576,Intense notentaart,gemalen kruidnagel,1.0,g
63577,Intense notentaart,pure chocolade,200.0,g
63696,Japanse côte de boeuf,côte de boeuf van de vakslager,600.0,g
63697,Japanse côte de boeuf,knoflook,16.0,g
63698,Japanse côte de boeuf,sojasaus,180.0,g
63699,Japanse côte de boeuf,sesamolie,45.0,g
63700,Japanse côte de boeuf,witte wijn,30.0,g
63701,Japanse côte de boeuf,gembersiroop,36.0,g
63702,Japanse côte de boeuf,zonnebloemolie,48.0,g
63703,Japanse côte de boeuf,verse gember,10.0,g
63704,Japanse côte de boeuf,citroen,65.0,g
63705,Japanse côte de boeuf,mayonaise,72.0,g
63706,Japanse côte de boeuf,mierikswortel in pot,4.0,g
63707,Japanse côte de boeuf,sesamzaad,15.0,g
63758,Rodekooltaart met geitenkaas,diepvries bladerdeeg,240.0,g
63759,Rodekooltaart met geitenkaas,rodekool,600.0,g
63760,Rodekooltaart met geitenkaas,Appels,150.0,g
63761,Rodekooltaart met geitenkaas,kristalsuiker,24.0,g
63762,Rodekooltaart met geitenkaas,kraanwater,50.0,g
63763,Rodekooltaart met geitenkaas,rozijnen,24.0,g
63764,Rodekooltaart met geitenkaas,middelgroot ei,240.0,g
63765,Rodekooltaart met geitenkaas,crème fraîche,200.0,g
63766,Rodekooltaart met geitenkaas,ongebrande walnoten,12.0,g
63767,Rodekooltaart met geitenkaas,geitenkaas naturel 45+,125.0,g
63809,Kip met ananas,basmatirijst,300.0,g
63810,Kip met ananas,kipfilets,120.0,g
63811,Kip met ananas,paprikapoeder,4.0,g
63812,Kip met ananas,zonnebloemolie,60.0,g
63813,Kip met ananas,ananas,0.25,g
63814,Kip met ananas,kiwi's,150.0,g
63815,Kip met ananas,sweet chilisaus,36.0,g
63816,Kip met ananas,knoflook,8.0,g
63817,Kip met ananas,verse gember,15.0,g
63818,Kip met ananas,eieren,100.0,g
63819,Kip met ananas,sugarsnaps,400.0,g
63836,Frisse citruscheesecake,digestive koekjes,250.0,g
63837,Frisse citruscheesecake,ongezouten roomboter,100.0,g
63838,Frisse citruscheesecake,citroen,130.0,g
63839,Frisse citruscheesecake,limoen,120.0,g
63840,Frisse citruscheesecake,mascarpone,750.0,g
63841,Frisse citruscheesecake,witte basterdsuiker,200.0,g
63842,Frisse citruscheesecake,middelgroot ei,120.0,g
63843,Frisse citruscheesecake,mandarijnpartjes op lichte siroop,624.0,g
63844,Frisse citruscheesecake,lemon curd,48.0,g
63923,Stoofpot met tomaat,traditionele olijfolie,12.0,g
63924,Stoofpot met tomaat,zeeuws spek,60.0,g
63925,Stoofpot met tomaat,chipolataworstje,190.0,g
63926,Stoofpot met tomaat,ui,100.0,g
63927,Stoofpot met tomaat,courgette,300.0,g
63928,Stoofpot met tomaat,gepelde tomaten in blik,800.0,g
63929,Stoofpot met tomaat,linzen in pot,800.0,g
63930,Stoofpot met tomaat,vers meergranen stokbrood,200.0,g
63960,Pizza tomaat en mascarpone,koelverse steenovenpizzabodem,500.0,g
63961,Pizza tomaat en mascarpone,knoflook,16.0,g
63962,Pizza tomaat en mascarpone,cherrytomaten,250.0,g
63963,Pizza tomaat en mascarpone,mascarpone,125.0,g
63964,Pizza tomaat en mascarpone,geraspte Parmezaanse kaas,40.0,g
63965,Pizza tomaat en mascarpone,verse basilicum,8.0,g
63977,Donkere chococheesecake met frambozen,ongezouten roomboter,75.0,g
63978,Donkere chococheesecake met frambozen,Bastognekoeken,200.0,g
63979,Donkere chococheesecake met frambozen,chocolade extra puur 72%,200.0,g
63980,Donkere chococheesecake met frambozen,mascarpone,500.0,g
63981,Donkere chococheesecake met frambozen,ricotta,500.0,g
63982,Donkere chococheesecake met frambozen,middelgroot ei,240.0,g
63983,Donkere chococheesecake met frambozen,donkere basterdsuiker,150.0,g
63984,Donkere chococheesecake met frambozen,verse frambozen,150.0,g
63985,Hete kip van Mats,kipkluifjes,500.0,g
63986,Hete kip van Mats,boemboeajampaniki,95.0,g
63987,Hete kip van Mats,zonnebloemolie,12.0,g
63988,Hete kip van Mats,ketjap manis,24.0,g
63989,Hete kip van Mats,kristalsuiker,24.0,g
63990,Hete kip van Mats,witte rijst,300.0,g
63991,Hete kip van Mats,verse sperziebonen,600.0,g
63992,Hete kip van Mats,seroendeng,48.0,g
63993,Penne arrabbiata met aubergine,aubergines,300.0,g
63994,Penne arrabbiata met aubergine,olijfolie,33.0,g
63995,Penne arrabbiata met aubergine,knoflook,16.0,g
63996,Penne arrabbiata met aubergine,penne,300.0,g
63997,Penne arrabbiata met aubergine,rode peper,20.0,g
63998,Penne arrabbiata met aubergine,ui,100.0,g
63999,Penne arrabbiata met aubergine,tomatenblokjes,800.0,g
64000,Penne arrabbiata met aubergine,basilicum,300.0,g
64019,Surinaams geïnspireerde pastei,kruimige aardappelen,400.0,g
64020,Surinaams geïnspireerde pastei,kipfilet,300.0,g
64021,Surinaams geïnspireerde pastei,knoflook,16.0,g
64022,Surinaams geïnspireerde pastei,zonnebloemolie,24.0,g
64023,Surinaams geïnspireerde pastei,kerriepoeder,4.0,g
64024,Surinaams geïnspireerde pastei,groentebouillon,20.0,g
64025,Surinaams geïnspireerde pastei,diepvries tuinerwten,200.0,g
64026,Surinaams geïnspireerde pastei,vers super croissantdeeg in blik,270.0,g
64027,Surinaams geïnspireerde pastei,middelgroot ei,60.0,g
64028,Rendangpasteitjes,ui,200.0,g
64029,Rendangpasteitjes,middelgroot ei,60.0,g
64030,Rendangpasteitjes,ribrunderlap,500.0,g
64031,Rendangpasteitjes,zonnebloemolie,12.0,g
64032,Rendangpasteitjes,boemboerendangvlees,100.0,g
64033,Rendangpasteitjes,water,100.0,g
64034,Rendangpasteitjes,kokosmelk,200.0,g
64035,Rendangpasteitjes,diepvries bladerdeeg,320.0,g
64048,Runderstoof met ui en port,magere spekreepjes,250.0,g
64049,Runderstoof met ui en port,runderriblap,800.0,g
64050,Runderstoof met ui en port,tarwebloem,48.0,g
64051,Runderstoof met ui en port,winterpeen,250.0,g
64052,Runderstoof met ui en port,bleekselderij,1250.0,g
64053,Runderstoof met ui en port,ui,600.0,g
64054,Runderstoof met ui en port,tawny port,375.0,g
64055,Runderstoof met ui en port,rundvleesbouillontablet,10.0,g
64056,Runderstoof met ui en port,kraanwater,600.0,g
64057,Runderstoof met ui en port,kruimige aardappelen,1500.0,g
64058,Runderstoof met ui en port,volle melk,250.0,g
64059,Runderstoof met ui en port,ongezouten roomboter,75.0,g
64071,"Rigatoni met spinazie, venkel en kaas",rigatoni,200.0,g
64072,"Rigatoni met spinazie, venkel en kaas",venkelknollen,280.0,g
64073,"Rigatoni met spinazie, venkel en kaas",olijfolie,21.0,g
64074,"Rigatoni met spinazie, venkel en kaas",boter,75.0,g
64075,"Rigatoni met spinazie, venkel en kaas",bloem,75.0,g
64076,"Rigatoni met spinazie, venkel en kaas",melk,700.0,g
64077,"Rigatoni met spinazie, venkel en kaas",Gorgonzola,200.0,g
64078,"Rigatoni met spinazie, venkel en kaas",spinazie,800.0,g
64079,"Rigatoni met spinazie, venkel en kaas",knoflook,16.0,g
64080,"Rigatoni met spinazie, venkel en kaas",kruiden,60.0,g
64081,"Rigatoni met spinazie, venkel en kaas",ricotta,250.0,g
64135,Ovenchili,ui,100.0,g
64136,Ovenchili,mais in blik,300.0,g
64137,Ovenchili,cherrytomaten,250.0,g
64138,Ovenchili,zonnebloemolie,24.0,g
64139,Ovenchili,chilibonen in blik,800.0,g
64140,Ovenchili,meergranen tortillawrap,496.0,g
64141,Ovenchili,verse munt,15.0,g
64142,Ovenchili,zure room,125.0,g
64166,Zuurkool met kaascrumble,zuurkool,1000.0,g
64167,Zuurkool met kaascrumble,magere rookworst,350.0,g
64168,Zuurkool met kaascrumble,verse ananasstukjes,400.0,g
64169,Zuurkool met kaascrumble,ongezouten roomboter,100.0,g
64170,Zuurkool met kaascrumble,tarwebloem,150.0,g
64171,Zuurkool met kaascrumble,geraspte oude Goudse kaas 48+,100.0,g
64172,Spaanse kippenstoof met paprika,olijfolie,8.0,g
64173,Spaanse kippenstoof met paprika,kippenbouten,600.0,g
64174,Spaanse kippenstoof met paprika,chorizo,3.55,g
64175,Spaanse kippenstoof met paprika,ui,100.0,g
64176,Spaanse kippenstoof met paprika,paprikamix,1.0,g
64177,Spaanse kippenstoof met paprika,droge witte wijn,125.0,g
64178,Spaanse kippenstoof met paprika,tijm,7.5,g
64179,Spaanse kippenstoof met paprika,stokbrood,300.0,g
64188,Gegrilde biefstuk met pittige boter,aardappel,3600.0,g
64189,Gegrilde biefstuk met pittige boter,rode peper,20.0,g
64190,Gegrilde biefstuk met pittige boter,zeezout,10.0,g
64191,Gegrilde biefstuk met pittige boter,knoflook,8.0,g
64192,Gegrilde biefstuk met pittige boter,gedroogde oregano,2.0,g
64193,Gegrilde biefstuk met pittige boter,boter,1000.0,g
64194,Gegrilde biefstuk met pittige boter,sperziebonen,600.0,g
64195,Gegrilde biefstuk met pittige boter,biefstukken,1000.0,g
64196,Gegrilde biefstuk met pittige boter,olijfolie,8.0,g
64467,Scharrelkip,boter,100.0,g
64468,Scharrelkip,platte peterselie,12.0,g
64469,Scharrelkip,dille,7.5,g
64470,Scharrelkip,knoflook,16.0,g
64471,Scharrelkip,gemalen venkelzaad,2.0,g
64472,Scharrelkip,citroen,65.0,g
64473,Scharrelkip,kip,1375.0,g
64474,Scharrelkip,olijfolie,12.0,g
64475,Scharrelkip,kruimige aardappelen,1000.0,g
64476,Scharrelkip,volle melk,150.0,g
64494,Avocadosalade met rivierkreeftjes en sinaasappel,sinaasappel,340.0,g
64495,Avocadosalade met rivierkreeftjes en sinaasappel,avocado's,500.0,g
64496,Avocadosalade met rivierkreeftjes en sinaasappel,rivierkreeftjes,200.0,g
64497,Avocadosalade met rivierkreeftjes en sinaasappel,witlof,125.0,g
64498,Avocadosalade met rivierkreeftjes en sinaasappel,olijfolie extra vierge,8.0,g
64511,Biefstuk en portobello,farfalle,300.0,g
64512,Biefstuk en portobello,boter,250.0,g
64513,Biefstuk en portobello,knoflook,16.0,g
64514,Biefstuk en portobello,biefstukpuntjes,250.0,g
64515,Biefstuk en portobello,rozemarijn,9.0,g
64516,Biefstuk en portobello,kastanjechampignons,250.0,g
64517,Biefstuk en portobello,portobello,250.0,g
64518,Biefstuk en portobello,slagroom,250.0,g
64519,Biefstuk en portobello,basilicum,250.0,g
64546,Quiche met koolraap en appel,bladerdeeg,250.0,g
64547,Quiche met koolraap en appel,koolraap,350.0,g
64548,Quiche met koolraap en appel,appels,2000.0,g
64549,Quiche met koolraap en appel,gedroogde salie,6.0,g
64550,Quiche met koolraap en appel,camembert,250.0,g
64551,Quiche met koolraap en appel,eieren,200.0,g
64552,Quiche met koolraap en appel,crème fraîche,100.0,g
64560,Pompoenrisotto met salie en Parmezaan,pompoen,1000.0,g
64561,Pompoenrisotto met salie en Parmezaan,winterpeen,250.0,g
64562,Pompoenrisotto met salie en Parmezaan,boter,50.0,g
64563,Pompoenrisotto met salie en Parmezaan,knoflook,16.0,g
64564,Pompoenrisotto met salie en Parmezaan,gedroogde salie,4.0,g
64565,Pompoenrisotto met salie en Parmezaan,risottorijst,300.0,g
64566,Pompoenrisotto met salie en Parmezaan,droge witte wijn,250.0,g
64567,Pompoenrisotto met salie en Parmezaan,kippenbouillon,1000.0,g
64568,Pompoenrisotto met salie en Parmezaan,parmezaanse kaas,100.0,g
64569,Pompoenrisotto met salie en Parmezaan,Kipfilet,125.0,g
64570,Walnotenquiche met oude kaas,diepvries roomboterbladerdeeg,240.0,g
64571,Walnotenquiche met oude kaas,ongebrande walnoten,60.0,g
64572,Walnotenquiche met oude kaas,waterkers,150.0,g
64573,Walnotenquiche met oude kaas,fijne diepvries tuinerwten,200.0,g
64574,Walnotenquiche met oude kaas,middelgroot ei,240.0,g
64575,Walnotenquiche met oude kaas,crème fraîche,240.0,g
64576,Walnotenquiche met oude kaas,oude boerenkaas,150.0,g
64577,Walnotenquiche met oude kaas,romaatjes,250.0,g
64589,Gebakken kaas,vastkokende aardappelen,800.0,g
64590,Gebakken kaas,bloem,750.0,g
64591,Gebakken kaas,mosterd,12.0,g
64592,Gebakken kaas,paneermeel,16.0,g
64593,Gebakken kaas,belegenkaas,750.0,g
64594,Gebakken kaas,zonnebloemolie,72.0,g
64595,Gebakken kaas,knoflook,8.0,g
64596,Gebakken kaas,spinazie,800.0,g
64626,Gesmoorde andijvie en lamsworst,gele rijst,325.0,g
64627,Gesmoorde andijvie en lamsworst,andijvie,800.0,g
64628,Gesmoorde andijvie en lamsworst,rode peper,20.0,g
64629,Gesmoorde andijvie en lamsworst,knoflook,16.0,g
64630,Gesmoorde andijvie en lamsworst,traditionele olijfolie,48.0,g
64631,Gesmoorde andijvie en lamsworst,witte kaasblokjes,100.0,g
64632,Gesmoorde andijvie en lamsworst,lamsworstjes,270.0,g
64640,"Volkorenspaghetti met bietjes, peer en ricotta uit de oven",ricotta,500.0,g
64641,"Volkorenspaghetti met bietjes, peer en ricotta uit de oven",peer,742.0,g
64642,"Volkorenspaghetti met bietjes, peer en ricotta uit de oven",gedroogde rozemarijn,4.0,g
64643,"Volkorenspaghetti met bietjes, peer en ricotta uit de oven",traditionele olijfolie,48.0,g
64644,"Volkorenspaghetti met bietjes, peer en ricotta uit de oven",gekookte bieten,500.0,g
64645,"Volkorenspaghetti met bietjes, peer en ricotta uit de oven",knoflook,24.0,g
64646,"Volkorenspaghetti met bietjes, peer en ricotta uit de oven",volkorenspaghetti,300.0,g
64647,"Volkorenspaghetti met bietjes, peer en ricotta uit de oven",rucola,75.0,g
